Cluster,Biden Votes Weighted,Trump Votes Weighted
0,221536.93911783912,197491.10679834164
1,136390.98264478002,194043.6398081756
2,175849.55109925228,175588.71583422268
3,182103.85808081497,209842.65641651163
4,216321.38369253837,209755.8954599477
5,146282.68287342394,228700.37217515713
6,255244.6862367533,183592.95890365235
7,264671.9914735637,143899.03200901783
8,123229.74451542315,230362.04673873397
9,153707.85407316682,212584.79397716635
10,163704.76861438376,170772.74249587033
11,276351.7506259197,176415.1035592712
12,252004.8387083053,158436.53281313786
13,116890.96824383514,267287.40301079355
