Cluster,Biden Votes Weighted,Trump Votes Weighted
0,307939.8362375378,194865.46839342004
1,119572.72695383399,252031.58445290534
2,187642.56013120344,209160.44058533222
3,180899.49129987383,207270.43863997376
4,148994.05679055845,207725.48803570383
5,161389.673955466,205518.16286179164
6,237831.33603429186,179890.82380562482
7,115189.4658069595,260497.56960454985
8,153064.2414447338,159932.038764827
9,186343.81358982628,185631.6074593023
10,197707.797274525,174410.0325290471
11,117993.57735723529,196060.9792520036
12,250550.19308743704,189691.56870615346
13,319173.2300365174,136086.79690936487
