Cluster,Biden Votes Weighted,Trump Votes Weighted
0,216466.2958856731,214503.1751398057
1,153903.20117371954,201019.6901651755
2,280793.37185744895,179912.33627434322
3,210673.61901373148,183685.90920458114
4,182309.23023885585,210347.47129054656
5,266771.4896106427,178398.78705158032
6,164386.84012333286,176224.01745284226
7,124510.22102435118,256724.0039685299
8,296760.88341994584,126365.42119288948
9,199946.26703307728,201531.8877735813
10,119620.38352175722,267910.34228218894
11,163034.330303085,161590.38801490163
12,190903.23673033083,220716.12204063873
13,114212.63006404783,179843.44814839505
