Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164424.24312605322,176234.67907934458
1,124186.11326929068,256593.31079005118
2,210581.51928503267,183210.0111994537
3,216257.59319427185,214962.02999612357
4,182402.926699949,210557.20690565094
5,153853.42199426694,201013.11204930776
6,266180.96682140173,178400.76166674687
7,114385.4435471556,180013.10351344608
8,190703.89514276615,220152.05921876503
9,281491.21946777374,179998.87559256738
10,119623.70764195076,267841.7941440584
11,163382.00895765613,161903.62256930064
12,297381.3647496458,126886.00967249832
13,199437.5761027854,201006.42360268533
