Cluster,Biden Votes Weighted,Trump Votes Weighted
0,155939.53654490935,227436.92397146704
1,117943.51884105898,181909.75923501773
2,113677.12500092533,266935.6030042846
3,181945.45564703006,209401.19981793157
4,277340.42926066037,139506.46006678737
5,297855.8932553642,178851.7111139275
6,219390.97784840935,192604.5041455484
7,186786.21248548123,226541.77805163563
8,152795.93590577136,203913.83881277128
9,215618.73537770385,206763.3309528261
10,168645.3669728268,166187.3274412661
11,164692.39641054638,173854.54370885075
12,290386.9423599217,166532.12099030428
13,141273.4740893907,218333.89868738144
