Cluster,Biden Votes Weighted,Trump Votes Weighted
0,161905.6129971626,206051.85328043517
1,115086.44579281865,260399.76075039932
2,197427.72097044406,174205.8320810049
3,119987.5738942998,251484.64094498474
4,149102.81922623143,207926.29868705076
5,307016.81163945,193936.05978496908
6,319935.1133853273,136797.61788840388
7,237569.7150621597,179601.19636684016
8,180890.56996124636,207251.47842529902
9,117800.57252291961,195745.07647819768
10,250103.63921362296,189505.98501470764
11,187601.717624009,210119.43007073458
12,186933.96119091054,186064.922542736
13,152929.72651939766,159682.84768423688
