Cluster,Biden Votes Weighted,Trump Votes Weighted
0,319175.29375012,136021.57981506342
1,115471.18697333445,261186.16834036808
2,187703.54985305894,209359.1498796531
3,249633.18439782434,190331.54658058638
4,148919.76694599475,207608.5259241127
5,185475.28879022843,185080.02233219898
6,161451.53998075624,205574.23899311066
7,197679.94954645116,174403.4662142484
8,308241.72546361183,194962.02759264392
9,118123.3667831051,195803.88728384353
10,181012.19735075784,207497.21591682156
11,238675.06233332964,178977.81386958004
12,119686.64240508134,252025.58747013376
13,153043.24542634567,159941.76978763528
