Cluster,Biden Votes Weighted,Trump Votes Weighted
0,163380.379512406,170279.88420893322
1,183475.7114795384,213056.06018434028
2,152912.7214483232,211189.34515731785
3,264280.3180431907,143974.79414556923
4,222641.33164236034,201119.0042815913
5,256318.69260244307,183473.93528794637
6,251463.09433931185,158476.00378399817
7,145903.92763720726,231736.7354477392
8,262513.78641201823,178598.60395850765
9,126579.32560803958,228381.93359356374
10,221377.11777546455,193812.16606848026
11,175105.23557889299,175070.59588042664
12,137698.46656664065,195682.005808175
13,120641.89135416281,273921.9321934109
