Cluster,Biden Votes Weighted,Trump Votes Weighted
0,219447.17209774806,191837.0597465165
1,117659.8330389417,268918.4963884262
2,223891.0216072328,195557.79602643775
3,221977.032907255,209106.97283940323
4,151084.7728247223,202731.0660504609
5,163652.03401628946,171537.97212697048
6,166714.37217299014,164524.8461304169
7,120165.01197700507,182666.95579716473
8,273638.0499724147,180026.48710793685
9,147852.3575882956,230145.62372452315
10,298873.99563400913,177586.2897845285
11,121661.48007908257,233077.4051964854
12,275199.0650529335,140370.90623052788
13,182475.80103107964,210685.12285020138
