Cluster,Biden Votes Weighted,Trump Votes Weighted
0,168959.33344670656,166451.38667212016
1,189931.49676847772,224842.37062318667
2,139053.2859436874,219988.12328289752
3,152415.1503535716,203574.03608443847
4,276665.7399452073,139618.33972297248
5,181938.43029093664,209386.37782673797
6,154945.72535993924,227457.63359975663
7,164615.17472566108,173554.91794740479
8,219262.0727049492,192665.9463992488
9,289612.5318266526,168097.69544470552
10,117465.13794778098,181417.8617740886
11,298731.29795443156,178595.30968830304
12,113819.05630747986,266908.61688126676
13,216877.56642451786,206214.38405287234
