Cluster,Biden Votes Weighted,Trump Votes Weighted
0,154434.99364102643,161370.11998013462
1,118226.28460724694,202195.87230678904
2,166960.33472392618,228719.73581488684
3,191848.48151414047,189058.76376346152
4,105603.87550547377,254130.9406469576
5,256307.6069421737,178424.96434334543
6,179388.13054510372,210897.2105854759
7,216179.1738377936,182898.0146061946
8,150148.39389378595,209334.7074515509
9,170792.58960004317,195582.60338963848
10,164260.88961088995,207717.20043473315
11,179919.65363532648,205168.60726791256
12,313537.86991756724,196431.33841921703
13,316683.72202550207,136842.9209897021
