Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164826.63722254644,176788.50298858422
1,153769.10527422713,200889.8875493892
2,191010.36444456916,221007.84744429874
3,119462.8965690587,267547.3160106931
4,124881.32164554062,257197.32055002684
5,269117.1647188459,179719.92482399003
6,280535.62921492197,179900.21931315475
7,161129.63527594722,159669.6721831591
8,113858.40844496863,179341.57258965922
9,199911.57101730703,201392.62722463376
10,182269.61547134636,210276.66950027112
11,207970.56433086604,182723.8217774328
12,216368.79760504674,214140.29854308022
13,299180.2887648077,128177.3195016267
