Cluster,Biden Votes Weighted,Trump Votes Weighted
0,237783.68623366122,179128.2622254282
1,149008.86910202447,207729.4601984862
2,181067.336027321,207608.37032503673
3,307350.51058592316,194442.5041517655
4,319564.6128564634,136487.06437746796
5,250306.6244689067,189963.2743421331
6,119861.79266551002,251976.65365586375
7,115309.56272250472,261018.6256935176
8,161539.6531082964,205643.53341211067
9,197681.21338587478,174510.58787352146
10,187600.08918985305,209433.04288958712
11,152808.73468572155,159613.48875528376
12,118112.62825736708,195830.811141943
13,186296.68671057216,185387.32095785474
