Cluster,Biden Votes Weighted,Trump Votes Weighted
0,281543.9315395265,180980.56615908904
1,167426.16732471282,164724.30672201945
2,119895.03918297541,268628.9016274199
3,320892.2349387395,138986.5570503732
4,152688.75529959323,198481.27154520171
5,217646.43537608185,215129.22235248567
6,182518.54330355147,210851.30816653397
7,112544.68577636026,175848.64729651445
8,192658.9604103063,187859.61156201526
9,203199.66902941934,203175.31010919795
10,247966.33080034165,154729.96227937128
11,196999.92357503073,222628.19077744437
12,164402.6039063297,177201.23443411716
13,123908.71953703088,259547.90991821635
