Cluster,Biden Votes Weighted,Trump Votes Weighted
0,280527.25189657474,179375.2668642991
1,119497.90829439495,267404.0761120367
2,298228.64175992744,127562.53266257049
3,209805.81620269612,183023.09936314193
4,164601.26650660098,176473.74067273666
5,114433.24291458406,180022.8724055881
6,162221.4173328766,160768.68446022703
7,199780.20846879872,201363.2602067762
8,153759.32072734603,200879.75858132582
9,190679.62816811743,220338.69136510923
10,216500.38834261798,215115.70167694683
11,124889.5310739789,257219.62416412882
12,267036.64583326166,178812.78792012914
13,182330.73247822403,210412.90354498377
