Cluster,Biden Votes Weighted,Trump Votes Weighted
0,191096.37174643422,213426.44915435885
1,218567.16258649642,192350.9632513471
2,117540.71754736987,181402.12493940897
3,169724.12629115593,167154.56219323582
4,154892.00647328177,228866.67936525206
5,164164.73517523936,173029.27842280522
6,120229.55237948414,280692.9095956447
7,184295.30861861756,214859.58537152226
8,299368.26113573,176813.9129057735
9,215476.63956587398,208400.2771863035
10,260199.11764029166,176878.4018367786
11,152104.70947684319,203375.35722959624
12,161241.1479459509,201459.5429436803
13,275392.1434172306,140062.95560429274
