Cluster,Biden Votes Weighted,Trump Votes Weighted
0,117215.14421202429,193799.9895622827
1,180930.7750838478,207332.8446087372
2,250080.16859589692,190658.94737141533
3,320312.06726187124,136980.63604154155
4,161538.6444176107,205707.37823539512
5,197574.7998842982,174691.76530127082
6,148989.62090201085,207715.53311858143
7,306980.1474381016,193896.87450172205
8,187555.05573228787,210179.27599888117
9,115183.68799571578,260552.72316455812
10,119886.27667148224,251840.9627588329
11,153317.90530839414,160353.7630306286
12,238445.3710288597,179454.7157076379
13,186282.33546759837,185607.5905985149
