Cluster,Biden Votes Weighted,Trump Votes Weighted
0,221412.4826288204,208997.68453908036
1,118640.12241997955,181257.83518437203
2,218596.7124904079,191755.3480054519
3,182468.62631385963,210666.5772285268
4,121752.30827488685,232491.0456469964
5,273709.4104669595,179546.05826924669
6,117636.929051886,268927.2695781238
7,147940.38645271235,230298.09289577176
8,151771.60015576484,203643.64164185626
9,275168.6867262504,140571.9984915743
10,167796.363290389,165520.56290831038
11,223878.47640055945,196039.15251045715
12,300026.86191891535,177609.6905965367
13,163493.03340860846,171448.0425036953
