Cluster,Biden Votes Weighted,Trump Votes Weighted
0,279619.28594757617,159385.1237124273
1,161311.63067076573,205682.5766543217
2,312232.14218905027,134165.8977417572
3,150326.46996522244,209834.262597051
4,170887.73847694832,224454.86703762983
5,185820.1241956373,186048.21805311964
6,150073.31625553462,225605.86643217554
7,305391.57012904144,194257.658952745
8,215673.75253856232,187144.85874057704
9,179772.42150123633,204872.39827743772
10,156662.83565695543,159945.73355385516
11,147136.45361648925,199165.5430588368
12,109522.46027321578,257405.89122304253
13,159861.7985837642,210804.1039650234
