Cluster,Biden Votes Weighted,Trump Votes Weighted
0,203736.6780133239,216710.60582744115
1,175589.99444480118,174996.80415174135
2,163744.43168958748,170927.69079170222
3,153344.61600210785,211841.1429137472
4,128254.08000121619,225901.9701976041
5,253933.82121806193,185056.65144380642
6,181974.70880884503,209489.7842285592
7,218062.41692992265,199735.98175618605
8,252286.47967358015,156889.680623022
9,265592.9102492715,144124.18541768304
10,114955.56818214027,267370.26246679545
11,136933.33332690093,195021.7798227318
12,150052.56204888306,227800.80257900566
13,285830.39941135753,172905.65777997416
