Cluster,Biden Votes Weighted,Trump Votes Weighted
0,273531.2916848236,178698.7754706696
1,163584.71749796005,170582.3621447463
2,221678.04853564134,195536.3342995585
3,253110.5182269436,184776.7981766424
4,153619.53995804544,212517.08076955934
5,121606.64772426311,230874.57406130043
6,146176.28831869055,229329.730829768
7,220764.30838494987,208718.870762356
8,182214.5763087406,210109.69286174217
9,175855.45104980885,175544.7227534173
10,117248.91349849444,267476.3793436117
11,136540.88846315505,193980.94373404727
12,254389.35955029418,156764.14153939523
13,263971.450798189,143862.59325318557
