Cluster,Biden Votes Weighted,Trump Votes Weighted
0,197600.02654888845,174465.9275009947
1,118448.15240070802,195576.89441981178
2,161411.47316366958,205528.89205386702
3,187888.99799030714,210238.66851770258
4,180962.01389523197,207404.13041669878
5,119840.18364077418,252582.94297219606
6,115896.21647116392,261921.82520104048
7,152615.57155647213,159323.32839394355
8,239498.26308682817,176933.81809875194
9,306650.9066198975,193991.48236499357
10,185961.6553452471,185137.39184720218
11,148947.59930892676,207645.81652208586
12,248304.33785431378,191112.47817326986
13,320266.602117571,136909.40351744142
