Cluster,Biden Votes Weighted,Trump Votes Weighted
0,249937.06953745385,189574.87523127213
1,319967.58772916324,136841.75120460626
2,149118.82797337335,207925.51912057164
3,119948.22422070973,251534.99967159063
4,180895.36216481973,207261.2447490673
5,161705.3951791718,205869.59005604603
6,117870.6969806081,195687.87380009601
7,237871.16046468538,179682.87791332483
8,307112.9249362063,194073.77632334904
9,187618.83007028158,210117.3710708064
10,152931.50173888876,159700.85115454884
11,186863.33986507033,185979.04552637867
12,115091.6184562627,260386.50965507736
13,197359.4606833048,174136.71452326467
