Cluster,Biden Votes Weighted,Trump Votes Weighted
0,174520.64086015068,226461.983918394
1,318513.1485207695,136352.44777146628
2,163352.82883802778,207206.67478021557
3,180496.8296479494,206291.98899353814
4,149818.84524759674,208923.35247703854
5,180829.65803141522,211140.34187386793
6,167281.58911242321,198488.42689585863
7,104959.44571023465,255605.36104376364
8,117193.15110654918,203269.95797137741
9,259835.48108677444,178618.62008681113
10,310708.081036426,195753.12771111302
11,154042.42707313632,160742.77540960308
12,212605.55163433682,181993.40218917673
13,190134.32209420973,187924.53887777566
