Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182591.52316309357,210948.81859231868
1,297796.6774838745,177324.94351328607
2,118548.93641658143,181881.19875220399
3,222980.1438194199,197018.71406400847
4,163547.48286536426,171633.2572898628
5,220161.98231658546,210097.55357483408
6,151659.07621956264,203130.39968052373
7,219742.7178505506,192246.96656577635
8,122246.51478679133,231612.50496836696
9,117651.84111896477,269609.507020947
10,274035.4989110991,178169.61992864197
11,275566.2502036292,139618.5063144885
12,148921.3493627251,229083.1097067632
13,168842.0054817578,166397.90002797797
