Cluster,Biden Votes Weighted,Trump Votes Weighted
0,318086.40306599974,136057.10815645242
1,180767.3803821324,206849.17614129535
2,106015.9199174263,257204.06732870897
3,190172.50072448663,188052.87257962293
4,179068.93967645118,212179.78498025375
5,213535.8736699034,182602.49973262282
6,256710.57892451732,178270.88931958843
7,163017.6364043977,206956.61592423782
8,149683.58106257324,208752.52688657554
9,173798.20556589132,227206.11679259676
10,171417.70339094586,196165.74860030692
11,117785.75453455838,202318.55506386617
12,154106.89185320176,160906.03581144862
13,310124.63082751445,195251.00268242334
