Cluster,Biden Votes Weighted,Trump Votes Weighted
0,147754.2212079459,230365.90834034624
1,219444.1543991901,191738.4305883562
2,119493.24321703687,182059.4167510176
3,224113.72530844942,195234.51850830592
4,151866.33713489902,203793.6093187734
5,163101.57073631824,170832.82892757354
6,273570.61182457133,180522.28062166428
7,182468.62631385963,210666.5772285268
8,275728.03530859214,140336.6186619362
9,117813.32344175926,269167.0166466882
10,167310.53344644015,165033.69120734805
11,222123.9843109309,208465.5413324436
12,121228.35962225763,232928.41592302817
13,298275.2737277491,177628.1459439916
