Cluster,Biden Votes Weighted,Trump Votes Weighted
0,186202.75470917032,226743.62529323282
1,297983.78518040496,179029.37611846725
2,181955.30555193985,209415.41161798974
3,156177.88412311813,227580.8422133245
4,168990.5215491291,166470.64654339937
5,141585.9334545269,218110.7999547695
6,277019.88701558294,139104.17086459795
7,153029.94261594,204108.36156567276
8,290724.6616592594,166628.95491905263
9,117515.06138015937,181563.38309512276
10,164465.18636983004,173657.9609759107
11,219456.62270759075,192700.4227966258
12,215644.07298889212,207000.05962916568
13,113540.38069445579,266658.9844126684
