Cluster,Biden Votes Weighted,Trump Votes Weighted
0,149403.26155949067,229651.63228148903
1,219178.30175992002,192120.8753021756
2,124109.12914941936,230807.69872064612
3,222527.35866051575,199303.0525011648
4,151890.69304428482,203705.28605836193
5,182254.48974746995,210180.84079203533
6,118708.81253487835,181614.77647016637
7,213621.12634589904,211138.48290142117
8,299919.2271430956,177685.27955508948
9,163589.097803829,171694.13209852582
10,116838.6049387038,268215.84422647365
11,275343.1811477173,140845.09642339282
12,167815.48115503797,165548.06816157248
13,279093.23500973807,176261.9345074851
