Cluster,Biden Votes Weighted,Trump Votes Weighted
0,274208.93168593844,178759.30487644512
1,116705.15008847484,179948.6338059258
2,297579.4663380189,176984.14578232457
3,164021.75736456714,172279.99870591544
4,117345.00623949176,268302.3927780674
5,275323.697505597,140358.43611664316
6,151361.0420214624,202887.13017757973
7,220125.3582794088,209240.39040002186
8,223528.43697194496,196712.47441893202
9,182450.62676508795,210613.89811356168
10,122028.00189853199,232060.7968639982
11,220322.9889373561,192364.12606803354
12,171143.0207082288,168463.01060050895
13,148148.51519589056,229798.26129204239
