Cluster,Biden Votes Weighted,Trump Votes Weighted
0,152813.29393677833,203968.75123660872
1,276671.14628194174,139585.19384115835
2,141301.21988536257,218678.78855369048
3,113642.83361215967,266830.03228505584
4,181987.89579033878,209477.5867322008
5,187252.83496652622,226200.170552298
6,216003.14937840222,206995.1001079824
7,117938.18282669173,181850.12586236594
8,289707.1872082157,166239.2712534043
9,298821.75696813746,179168.420671719
10,164749.65529916922,173917.69934109272
11,219119.14429370535,192277.7969298965
12,168775.88765058812,166314.81454101577
13,155507.8119019826,227269.24809151102
