Cluster,Biden Votes Weighted,Trump Votes Weighted
0,216501.41287346606,207292.02297391603
1,181987.89579033878,209477.5867322008
2,169069.96255631925,166551.33072357412
3,290014.6009200106,166510.4831890232
4,153096.26592385874,204288.72267005302
5,298332.273955059,178420.26794672743
6,219335.07608107023,192646.2600670504
7,113611.0103699287,266646.0105543723
8,164559.42429348725,173765.94381197213
9,155347.70376224362,227632.9074248163
10,117633.38380869945,181627.83251609618
11,140908.9886975863,218708.7913336268
12,187180.61802741195,225632.748358618
13,276713.3829405197,139572.0916979531
