Cluster,Biden Votes Weighted,Trump Votes Weighted
0,151413.11764532563,202988.2532012441
1,117015.82728001935,268340.3442948759
2,117172.83821786738,180365.07968602324
3,123813.3253757449,230837.5934865439
4,163907.47406180188,172090.3100595532
5,148791.76644974313,229760.21699432493
6,277961.92258919956,176543.5598485201
7,274456.98834827245,141361.27209120424
8,214976.6465918531,210737.93417095387
9,182265.3614950264,210208.92215720285
10,220005.54448845398,192641.511923756
11,299498.70805966156,176342.12426971033
12,170500.48229217285,167892.05546597787
13,222511.99710485752,198663.8223501093
