Cluster,Biden Votes Weighted,Trump Votes Weighted
0,219255.44301098795,192442.5733698162
1,113583.1162200877,266603.2639056383
2,276786.5385560672,139740.5892090928
3,289811.3746414319,166359.340923076
4,155223.78333858147,227329.69491650845
5,216373.63917045493,207254.1074145307
6,164683.84112718384,173828.5567985484
7,187135.14531705427,225956.57933453715
8,141244.34345005176,218640.9908264273
9,298714.2850001023,179012.36540729713
10,181983.92196997453,209470.82384933656
11,152899.5413110341,204094.36775753528
12,168736.7672025945,166274.18913858687
13,117860.25968439321,181765.5571490686
