Cluster,Biden Votes Weighted,Trump Votes Weighted
0,113590.89559906196,178987.78643390586
1,160721.97869306017,159271.7864785149
2,281076.6011645609,180160.43093406866
3,200004.0602142553,201521.58127187804
4,191029.33630561677,221194.09331924445
5,182269.61547134636,210276.66950027112
6,299898.44519659405,128671.93574149528
7,164931.5757572395,176913.44677098747
8,215660.1341675202,213591.86733509987
9,153798.71219482704,200935.87573135595
10,207495.56757847389,182697.0862375818
11,269425.0401280392,179844.11216184436
12,124924.97768668673,257151.06518891646
13,119465.05984271754,267555.2628948356
