Cluster,Biden Votes Weighted,Trump Votes Weighted
0,213185.03374449926,199989.7843077206
1,320436.3792212161,137424.82156883535
2,187906.6631834964,186187.50979426867
3,201121.6285215935,177935.69074245638
4,117770.90801570153,200971.0967167845
5,309143.1670743539,195577.2107816581
6,154178.64179024906,161538.89233042084
7,113700.78848832562,235446.18187278332
8,179652.05656823638,205381.88304197768
9,101435.59265746704,245710.65224294068
10,187599.76114261526,216478.44536693575
11,286497.6629806771,181497.5732364765
12,149454.1816091549,208412.47473576939
13,162209.5350024136,206220.78326097212
