Cluster,Biden Votes Weighted,Trump Votes Weighted
0,117946.47802014383,169175.7656372231
1,119525.07365927838,267709.2190770455
2,303477.17421904666,128652.80569552997
3,182271.74173601024,210282.4631350548
4,148324.13703261767,194707.60025743785
5,164754.2118022701,177340.61040136742
6,124711.1833861414,256853.48744880426
7,215597.77796885537,213533.07168616346
8,190731.2888008632,159101.48925709678
9,190685.10722681455,221004.26102751467
10,295693.8748789164,184487.13640336343
11,281257.45360975165,180364.90869211155
12,199919.21340563238,201260.60113375905
13,149397.28425365785,194299.58014752803
