Cluster,Biden Votes Weighted,Trump Votes Weighted
0,180275.81464832558,205873.54104868046
1,164475.79876474972,207972.12811882803
2,254474.40092577104,177507.59103537147
3,150165.28660270112,209383.8442159367
4,154347.69887551514,161208.79927622166
5,316198.12922459585,136126.23170147554
6,178046.20303332614,210191.94061711594
7,106403.2610067443,256372.4257912314
8,192163.46035451855,189451.89736314368
9,215607.33778811203,183022.64731580619
10,173212.21206741233,195546.82761284124
11,313185.3672220379,196182.73855150287
12,117532.0917570185,202198.4388513113
13,168204.9377291715,227733.94850053333
