Cluster,Biden Votes Weighted,Trump Votes Weighted
0,269757.18796106003,179825.77829819146
1,280345.5374876201,179544.51180988897
2,199859.55975723648,201380.45332302683
3,216263.34713283836,214532.26839965946
4,182261.05587188303,210257.1721952029
5,113581.73396579077,178929.69310741892
6,164711.2031672041,176653.68125023038
7,153944.77091968025,201161.35870615064
8,125214.04845431447,257177.9387660828
9,299898.3888221545,128952.3218722041
10,191127.58700924926,221273.2030961898
11,160283.04435933148,158762.3374912556
12,207561.1733380279,182868.34280247343
13,119483.36175360896,267453.9388820245
