Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119518.82027336526,267634.27232026745
1,160816.54418967658,159339.13848991692
2,299900.54226226214,128670.39625930705
3,280814.3062847055,179943.62078711257
4,113718.50222030736,179148.60686225697
5,190974.3380832655,220898.04863456887
6,182265.64644397376,210265.85471534156
7,207672.74705817836,182539.19536150666
8,199887.1236977545,201397.05956413332
9,153932.0300044312,201138.3502432279
10,124629.24342233183,256952.73960208107
11,164845.21842584666,176815.3551410815
12,268997.59914206364,179691.30034484278
13,216319.33849183738,214339.06167435524
