Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182279.97112991687,210307.3903740227
1,216066.14682705086,213766.388963562
2,154228.74591728175,201632.04249070212
3,114132.56783294011,179431.0110175702
4,124839.35947643827,257159.5176221845
5,298700.1848539938,127846.26817236323
6,164969.70022238992,176941.6159619135
7,161651.89926662412,160324.98770445763
8,190291.04363869756,220371.9861399606
9,268506.67132014834,180309.00308186893
10,119513.9528584315,267596.24508326367
11,280533.40014178964,179785.31005579352
12,199669.48207337133,201052.38966585675
13,208908.87444092557,182248.84366648048
