Cluster,Biden Votes Weighted,Trump Votes Weighted
0,168509.88559891641,166108.1864731263
1,191113.5058609795,223737.3132682919
2,275842.206286824,139865.43072181894
3,182060.79935786937,209666.26714847877
4,119041.43712740233,182708.9989965518
5,164205.2933803768,172989.91095612515
6,216609.28824676768,205005.77596485065
7,152935.07481826982,204369.83982928243
8,154872.17235077618,227997.27526876825
9,219768.2409207516,192208.0231298479
10,289291.0409556189,168785.64102437085
11,137752.80902984654,220030.41262321098
12,298326.1296067758,178269.4626049668
13,113964.11645882479,267030.4619903091
