Cluster,Biden Votes Weighted,Trump Votes Weighted
0,117878.68127087466,195992.08320615388
1,181011.23804229006,207494.3332189491
2,161375.35861857692,205502.8110966162
3,153077.27956702752,159941.72427120755
4,119447.30919360896,252064.7091829623
5,250492.375210808,189854.20101560236
6,186372.90303953135,185668.4365469657
7,115056.9593095132,260195.9477801658
8,308026.9029360795,194915.5381200915
9,319157.1878273486,136070.66400180775
10,238037.31251516103,179774.87391966424
11,148992.97699993954,207723.78921603842
12,187540.25127935136,209075.24877471846
13,197825.264189889,174498.6396490565
