Cluster,Biden Votes Weighted,Trump Votes Weighted
0,215394.8151229352,213213.16227545048
1,300671.085213482,129053.98650897498
2,199895.35060772984,201327.34879289567
3,159575.09141418088,158330.50982855549
4,182264.7959381082,210263.53726142808
5,113455.66360048605,178569.13958632457
6,119413.09270159442,267422.5187304919
7,124901.74526522894,257149.5277134869
8,154162.50716832865,201578.99573388256
9,190329.72990394785,220530.47347092777
10,281167.9674073745,180322.49500547204
11,165125.39439574385,177136.34123673625
12,207813.35274579888,182616.6878571022
13,270121.40851506044,181258.2759982709
