Cluster,Biden Votes Weighted,Trump Votes Weighted
0,216228.1142426179,207106.62704744056
1,113634.87272910286,266708.05870456074
2,219414.09860172478,192684.2597558651
3,164328.47411340484,173405.0549167377
4,181987.89579033878,209477.5867322008
5,187256.61116859654,225783.79911981488
6,153107.30969286285,204310.71794568398
7,118172.82320733053,182080.41216637296
8,290014.6009200106,166510.4831890232
9,298561.46323599026,178777.25412078714
10,155682.16530523897,227865.81766643195
11,276490.59754405724,139333.34989290813
12,168498.71935879992,166068.83167704454
13,140914.25408992355,218660.74706512818
