Cluster,Biden Votes Weighted,Trump Votes Weighted
0,150476.1867169165,201787.78964641408
1,182461.29497839877,210648.76946766334
2,222158.8531910304,208658.34079370293
3,147689.67539933705,230432.13289913445
4,298169.544799248,176389.77596568802
5,116249.6987652088,179298.99977873592
6,220121.3749896006,192601.63244929322
7,171359.70619410102,168644.54551887722
8,223901.10895940103,195534.22632197922
9,117639.54016855148,268674.9909326054
10,275077.638699508,140801.93631168292
11,164050.86441940718,172142.39344170602
12,121511.5952167396,232907.40370151855
13,273424.9175025513,180250.06277099848
