Cluster,Biden Votes Weighted,Trump Votes Weighted
0,276405.5256429201,139489.7826130152
1,140914.85075491187,218518.13770518886
2,164685.27764939182,173841.43467286215
3,155652.91113123184,227648.9182935785
4,289632.9789042434,166398.61118677395
5,181883.75729770708,209277.63127081952
6,168969.44140004675,166491.2764026894
7,118293.66300759734,182250.23158472302
8,187669.21958020184,226144.7606458407
9,215858.408351005,206697.5376073027
10,152782.67067815948,203911.747751202
11,113742.27656294953,266923.77570226236
12,297937.0985357744,178392.90585884676
13,219863.92050385926,192786.24870489477
