Cluster,Biden Votes Weighted,Trump Votes Weighted
0,111754.84226201924,174249.22368023547
1,119752.16402364665,267950.8384130989
2,123240.15118315039,259490.60821106244
3,203269.9700596228,203250.46282544243
4,164451.75296687795,161963.7448738321
5,182489.5336633455,210793.82165608092
6,164421.3113519228,177197.07479007088
7,215161.8171140276,214757.6753916167
8,152518.80427292353,198203.06451850745
9,188588.0085852668,187959.48512306882
10,322910.94175742334,139865.1435639227
11,284909.05238416855,182239.88562855625
12,253844.82697756728,158271.72785239766
13,196978.8233980372,222580.24347210707
