Cluster,Biden Votes Weighted,Trump Votes Weighted
0,265593.42906353413,144483.05701128187
1,221822.40607049398,207497.44642440887
2,137661.5645129137,195697.21552402675
3,145754.73831759754,229908.41809761326
4,121230.19814544481,230982.56240530967
5,253257.70648791146,185150.15863206977
6,163404.10155018466,170291.91095079007
7,117349.20832317461,267227.13412384223
8,153242.5335640601,211667.6638760215
9,222491.4889037693,196076.65165534246
10,182004.61293580916,209661.88220232257
11,272101.63863687194,178724.1566031003
12,175278.36718235683,174839.60845583986
13,253100.0063058775,156565.1340380307
