Cluster,Biden Votes Weighted,Trump Votes Weighted
0,125986.2476890721,222493.4350394243
1,255801.82947977664,173987.01702990668
2,316323.81777414493,139705.7399404607
3,180775.38764296396,178843.59882301712
4,181252.1083866591,208139.1386786972
5,196096.23196214344,173746.38721227678
6,127968.7140638192,231393.8365610488
7,117418.06162770829,261091.68070553342
8,164775.75281662328,173429.13587285887
9,154397.9167520624,203633.28850684554
10,155209.8534650525,217089.0222730625
11,222759.3758022442,195850.95419518507
12,263141.46627526474,191498.2409017243
13,222385.23626246487,187871.52425995847
