Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199861.01215322813,201484.3051810952
1,119570.63884763916,267707.0355712994
2,153954.81833515613,201175.75475301084
3,280856.18916809274,179672.60080226607
4,298672.57709297526,127862.83703692767
5,269317.79751064244,179793.39004886476
6,208001.49851389616,182626.73007919217
7,113807.07505785751,179255.96778090758
8,216540.95820384222,215194.14663957062
9,124645.23864369842,256828.57423232394
10,190945.41381654944,220624.89169998394
11,164579.8280950481,176453.8408418791
12,182311.23466749437,210355.08318077002
13,161227.71989387955,159737.84215190847
