Cluster,Biden Votes Weighted,Trump Votes Weighted
0,153960.13825750796,201060.53034617208
1,216286.25132764998,214150.37316106044
2,162926.9029087498,161500.81573146567
3,199486.5516636256,200942.86371496748
4,119485.3565205494,267585.8001085486
5,266207.4830039976,178335.97182040772
6,182380.06327266045,210498.26233739566
7,280665.5898484972,179908.38783160198
8,190733.76049546697,220506.26428744316
9,164494.83610842834,176428.740406265
10,210974.80575608392,183791.39545935355
11,114244.50649423395,179864.54426861147
12,297690.35074655584,127093.34597046205
13,124755.40359599267,257105.70455624498
