Cluster,Biden Votes Weighted,Trump Votes Weighted
0,251923.9827008603,156757.8211920922
1,265846.4632767926,144125.8947448695
2,153449.84909600066,212051.40383219637
3,114954.23703371672,267382.7539435697
4,150117.64509844765,227802.85743371522
5,203692.95180079874,216689.88095783323
6,285859.55021970766,172919.4743597128
7,163801.0074634469,171010.78572336002
8,136726.95033528388,194712.6372245125
9,128281.89304792581,225912.86218983302
10,253912.09353559001,185018.02752123482
11,218084.1152665118,199799.0315507999
12,182000.5800183141,209564.46154003195
13,175640.68110660286,175025.10778623857
