Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119603.1474052832,251966.7383054722
1,187521.9012372948,208787.7151533799
2,161393.8026874823,205530.34707568295
3,250575.43029816207,189090.87824795954
4,308112.1270332577,195013.42484306055
5,153086.18849884733,159953.5960340885
6,115131.25722813851,260470.2240426007
7,186379.9418024312,185685.32761662136
8,197798.59300812305,174508.09214754467
9,148972.37334979637,207692.8555976409
10,180884.03713081472,207237.025419017
11,117924.63112631459,196461.4544520265
12,237749.6880800205,180367.87407023492
13,319158.8811140334,136007.44699467017
