Cluster,Biden Votes Weighted,Trump Votes Weighted
0,298876.03737339,177814.47307482816
1,182483.005585801,210693.70209386625
2,151186.10066504194,202667.21420385852
3,274711.7495114406,179027.16290615848
4,168509.14812630613,166083.070570865
5,117916.34432316253,180950.07979767545
6,223140.55703894154,196516.47073447847
7,220048.5319965066,209747.22409014398
8,117500.23519508331,268894.9853897625
9,219515.25632488696,192365.4472139553
10,163469.3783958981,171416.3499189638
11,148733.1496835634,230094.3161856398
12,122255.23975687103,232018.65701059805
13,275947.2660231066,140483.84680920606
