Cluster,Biden Votes Weighted,Trump Votes Weighted
0,117382.26942941242,180531.21454659494
1,182287.3631291927,210245.52330318117
2,124310.7292552126,231263.10362674596
3,222406.5843779109,199010.88224354768
4,275068.99999557366,140428.65541204473
5,116991.01582587464,268728.2923095208
6,220367.40311576586,192507.86992580869
7,278888.6218190726,176285.4796192368
8,151121.44149933942,202627.25618656323
9,170033.78396325995,167461.1547481319
10,163833.17269040196,171939.84541023988
11,214025.1320960865,211416.44513106672
12,149578.3638780736,229529.15780463876
13,297997.11892482283,176798.11973267855
