Cluster,Biden Votes Weighted,Trump Votes Weighted
0,154205.5864437068,161116.7701897319
1,105145.32952685117,255432.81749688683
2,169475.24270095356,195783.79613658547
3,162873.73379835993,206800.69005432897
4,213558.68399008343,182686.49787204908
5,173205.29020966374,226447.17564658698
6,180985.6727214145,207332.98582629283
7,149709.09772077066,208788.37869391963
8,310136.57744320453,195326.0948109345
9,319223.75847278396,136726.9637771422
10,178991.43121791593,212794.99122453335
11,259444.45703837805,179561.39153601407
12,117707.14531682612,202455.14937552376
13,189629.99339908722,187519.29735947022
