Cluster,Biden Votes Weighted,Trump Votes Weighted
0,223740.2145116496,196149.7592622164
1,221056.69860846398,209252.26221869295
2,163261.7190897502,171103.49970581933
3,299867.9146436138,177665.40022967753
4,118945.58317048357,181628.888108462
5,273890.6179652396,179242.24601425833
6,167466.87306003604,165205.47380997567
7,182462.05002254952,210652.1571599578
8,147995.3269649675,230226.63551184657
9,117536.154264097,268688.35392097593
10,151822.0352428077,203698.09470457386
11,275256.78563232406,140676.0628773265
12,219001.74594866106,191995.75368090122
13,121988.28087535602,232588.41279531573
