Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119543.54697908806,267164.8933670939
1,280955.97537293955,179422.73046715336
2,154052.45112159045,201356.5783363558
3,298525.184794065,127928.06665831382
4,161367.67308162482,159953.23162038485
5,269382.2343659927,180430.461832249
6,208411.44759085352,182322.50550512125
7,125040.87618627278,257785.4776933061
8,190544.06365500612,220615.38475618503
9,164865.9038733546,176808.098226363
10,114050.10662845944,179430.23371873
11,182098.4813670258,209910.9957642866
12,199772.1521027638,201167.2253569461
13,215681.902880963,214477.11669751102
