Cluster,Biden Votes Weighted,Trump Votes Weighted
0,152633.72874473466,209216.54033417618
1,125701.38467445498,256655.08167903544
2,164672.4153929526,175165.1863734909
3,219895.15434677622,181136.30794374258
4,292395.7340492313,130910.01136451324
5,182264.7959381082,210263.53726142808
6,129688.32148655038,191778.27324759992
7,119515.27557068123,267531.0087412547
8,199866.46136765962,202383.20414365758
9,236358.76281505558,152164.9547984657
10,190232.09839276414,221501.76931178189
11,174924.98297512584,166454.60891912683
12,213508.10882710712,213252.1997869832
13,282634.7754187978,180360.31609474355
