Cluster,Biden Votes Weighted,Trump Votes Weighted
0,197507.70547795374,174318.99620492716
1,115149.792411303,260554.09733725924
2,148961.1776482378,207672.90577246263
3,117753.63061336026,196365.68172995668
4,186030.2517902684,185474.0049129784
5,318875.0983695892,135802.72015125933
6,119615.92293747801,251949.66084645467
7,237858.45516735534,180515.01005427423
8,250507.01311555653,189048.93230500625
9,180886.73039938897,207244.36402307634
10,308871.2599649003,195489.00938329767
11,153095.6966776382,159971.24108292736
12,161393.8026874823,205530.34707568295
13,187785.46273948767,208836.029120437
