Cluster,Biden Votes Weighted,Trump Votes Weighted
0,286348.1530920173,173122.67123664
1,218081.4888713261,200039.04325068346
2,182000.5800183141,209564.46154003195
3,265353.85054687946,143917.39314124334
4,252940.65827535553,157429.2596931772
5,153507.97040037162,212138.58805607437
6,203068.88173976072,216213.07018339046
7,136709.9471952762,194695.40996473958
8,175527.85743366822,174917.68821367377
9,150302.80899360438,228254.1226957156
10,163828.00701863444,171054.4058923159
11,253588.64084770996,184716.24447097088
12,115040.76444633472,267587.39770951186
13,127992.39112074701,225123.24395183145
