Cluster,Biden Votes Weighted,Trump Votes Weighted
0,276290.3386569714,139619.98527972828
1,181826.0724199452,209167.1185727363
2,220165.88435992567,192842.70102977
3,289983.22882554244,166440.7944803723
4,155347.8681226595,227540.842279073
5,153264.7532930452,204436.9540674335
6,297609.881533517,178175.6708702869
7,141055.4564061535,218132.47528271136
8,118361.03499332028,182363.86681381988
9,169354.14901925932,166834.98931165392
10,187076.15477055937,226374.53158800048
11,113550.2434990731,266462.11081207293
12,215998.04188593302,206766.02405336022
13,164408.89221409467,173614.9355589807
