Cluster,Biden Votes Weighted,Trump Votes Weighted
0,150645.96928797607,210348.1302572398
1,304976.1597240522,194880.15907923804
2,149304.08411944108,224720.67738012134
3,109555.21760781725,257419.5068842694
4,156583.70627483004,159823.1682018646
5,159439.6759908654,210326.26683278955
6,215500.94375181408,186867.03170593592
7,161863.80613452234,206160.60655848298
8,311668.56221809547,134381.74123720103
9,179772.42150123633,204872.39827743772
10,146662.76456780644,199093.35417255928
11,187758.71781406744,186350.12251263627
12,171114.55641773556,224165.3308834939
13,279445.41458974004,159364.50601672998
